Time_ns,r_34_110,E_34_110,COM_N_C,Interdomain_Angle,Radius_of_Gyration,Mean_r,StdDev_r,Kurtosis_r,Autocorrelation_r_lag0,Autocorrelation_r_lag1,Predicted_FRET_States
2.9,59.57174437120258,0.2590426759786646,35.553531698571284,118.42824500668814,9.568315669424274,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.91,58.77674830732376,0.2748127370053277,35.896280024899674,120.36165596857988,9.73935992767132,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.92,58.88095230534548,0.2726997822590712,35.226763893363646,122.45835787825804,9.613806965754923,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.93,58.53148998494922,0.2798408126340514,35.67376739760507,118.5859573239456,9.518963474571215,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.94,60.407954184196186,0.2433156360400738,35.92455090704301,121.5817337685594,9.547861883779609,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.95,58.73612454231234,0.2756402375372628,35.93245680469433,116.86505348019324,9.668842825431234,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.96,56.17009084535893,0.3322184176020973,35.964252440543746,116.27176974787416,9.808202574199203,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.97,55.69189219541438,0.3436953542347453,36.08360267728311,112.6620370763606,9.53292669818597,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.98,54.984006092253736,0.361210050777032,35.47537791070672,114.25270616882857,9.56275729039314,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
2.99,55.65410792714921,0.3446144752768045,35.651331228757115,114.06756674961672,9.565471179973564,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.0,58.33450090799875,0.2839352917748892,35.49299620094145,109.96208037777872,9.48726008874482,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.01,57.806719745552,0.2951519098060743,35.67462235841269,109.93178457778068,9.47244471252375,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.02,57.687446807247234,0.2977365656678728,35.97512159967904,111.93362432583356,9.370978017246127,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.03,59.331798854093066,0.2637177056357869,35.95414389523557,112.3147645659718,9.623748413095234,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.04,58.74210000454597,0.2755183854906324,35.92691070821475,111.44874798031918,9.455363558861306,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.0500000000000003,57.81060456935423,0.2950680343475816,35.69933034791395,111.81072032698614,9.47259046215329,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.06,56.91826291742716,0.3148461087099704,35.82226768601036,110.97594566145668,9.69490038196553,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.0700000000000003,59.258250686282366,0.2651653134381326,36.00991870263411,111.15584994302372,9.563225590956671,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.08,58.75039071818863,0.2753493964911556,36.0731707284138,111.54801994391748,9.612554648283997,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.09,58.07831076495226,0.2893350585637568,36.05059029926458,112.21427953649624,9.442841228955976,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.1,58.45823015637233,0.2813577096447411,35.63361915414596,110.55389798039144,9.504130296868984,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.11,57.82441642798798,0.294769986675133,36.48829006381714,110.24096235180886,9.671470314370454,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.12,58.01403362207392,0.2907031241570752,35.90399113832662,111.30404145466376,9.61371015223569,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.13,57.762998704099736,0.29609721522737,36.13536724435351,111.73348367136484,9.643525833194335,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.14,57.88023254755106,0.2935680342023024,35.93462072797538,113.5601896511406,9.628544870259224,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.15,58.37197072325855,0.2831526237159807,36.19881464360099,113.54516047895024,9.545182634560913,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.16,58.870346977394576,0.2729141921479731,36.40655265859968,111.71400339166128,9.572465576929616,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.17,59.20386322073497,0.2662402136023317,36.01532158343498,112.97694495267784,9.66280337082246,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.18,58.58556023211824,0.278725674762025,36.07208735650584,113.8363494052813,9.56067325118394,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.19,59.47439747738675,0.2609305682792263,36.00865947103452,114.26439765246974,9.636565921024127,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.2,60.12713193903207,0.2484998653117294,36.40830327260544,112.94247519668916,9.6224162037183,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.21,58.86815331749295,0.27295855974217,36.02007306057559,114.44618683650646,9.618381254586856,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.22,58.86653371814742,0.2729913206980545,36.02220401637046,111.53371135943884,9.60383484825854,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.23,59.838475972240936,0.2539310673382894,36.31417761250336,111.03518511788153,9.624407161751812,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.24,57.5875336378169,0.2999158401511306,36.02298740101782,110.64220575410503,9.691905883459278,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.25,57.99503481836313,0.2911085130474093,36.061729108502064,114.02841431018926,9.698994833289357,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.26,59.47807064181853,0.2608591153754583,36.71088942531898,114.70226418374232,9.464199964046244,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.27,59.005017392003445,0.2702022176365055,36.28649789476452,113.55225950457805,9.72094399883579,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.28,58.24108060504439,0.2858945271699213,36.56978767673015,112.30846380782572,9.61116252820086,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.29,59.11479569157768,0.2680086527985353,36.412697175342,113.9025856505651,9.611315883665553,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.3000000000000003,58.041354557446056,0.2901209776923971,36.198931231694814,111.6991982978516,9.663508173377007,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.31,55.95853425677127,0.3372602016520072,36.52719734606963,111.92551827135652,9.69422493584629,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.3200000000000003,56.80763726804893,0.317369583652867,36.007083857210986,109.57295351186856,9.71832299954331,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.33,56.95922426812231,0.3139157369967898,36.418284990530445,110.83610393822148,9.794597676839349,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.34,58.45553290315002,0.2814136899425119,36.41349376066977,111.25473041458056,9.75905150707871,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.35,59.60301512048505,0.2584387690176862,36.4553831652137,115.27482502785186,9.575938278784289,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.36,58.8051523211259,0.2742354074245006,36.430622964705215,114.6046889308246,9.612461218692015,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.37,59.13558645374199,0.2675949473978772,36.37807535227668,113.17993216041684,9.581303655857775,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.38,59.53972786026597,0.2596622646579698,36.74042517050609,114.28956979503756,9.663861211448037,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.39,57.12894062060918,0.3100839314531801,35.68034245258281,113.75687101652017,9.591471299763748,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.4,57.52046774709103,0.3013858942833636,35.94816902275734,113.67982990734065,9.616821191499422,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.41,56.50082490299888,0.3244505121883054,36.10110090613286,113.02744809956025,9.555688712111962,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.42,57.59597857640762,0.2997311428249642,36.37170919068431,115.92289409678494,9.752657562055315,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.43,55.55618685680435,0.347004775474,35.843200924124254,111.48314655545327,9.58475175683446,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.44,57.26083258939819,0.3071317604695319,36.35371348387897,115.3665559864112,9.506976545033028,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.45,56.73410424090671,0.319055646626686,36.29251751781364,112.09730279217898,9.739358435275545,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.46,58.135051278802585,0.2881318318004361,36.011724056598794,112.28742705467435,9.59739486500684,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.47,59.50809611216523,0.2602756794984839,36.19614717383208,114.15117776219836,9.54500278940139,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.48,59.940552399984256,0.2519985404145451,36.33650569170359,113.40587497271292,9.50034104070238,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.49,60.7956712524372,0.2363179295231058,36.72753970395736,114.11138821129386,9.68563403672465,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.5,59.53716127906642,0.2597119896241663,36.49098586462063,114.0534809417954,9.575411278331432,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.51,59.52190788393331,0.2600076808115636,36.17109528165172,113.30571913091214,9.66344880511886,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.52,59.923287314688224,0.2523244884440872,36.1918696798407,112.11562565136074,9.589712553484729,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.53,59.27196629508451,0.2648948354320855,36.17869014675707,113.36345509547182,9.530563730705124,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.54,58.138457849850695,0.2880597249745323,36.08804082085735,109.16286040806092,9.69635935813528,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.5500000000000003,58.928954952186594,0.271731103258619,36.30516237207078,109.5273313384865,9.73195204607708,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.56,58.61657115983054,0.2780878041809561,36.00288214833246,110.18798875691428,9.606630369816084,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.5700000000000003,57.49872699290152,0.3018636889685766,35.91706503512379,111.32493606547338,9.524442210386749,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.58,57.2934191497368,0.3064058255363097,36.13639554814723,106.7082991777652,9.54583515927621,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.59,57.49965587507368,0.301843262518285,35.97706297767084,109.28933019904424,9.56633455528692,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.6,58.20142055005981,0.2867296894265191,36.30678913601233,111.105852096077,9.590299445632098,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.61,58.70469087780005,0.2762819889638484,36.0180669919976,108.90467915038948,9.572858528405428,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.62,58.06510966900378,0.2896155937326471,36.06006223559966,111.19629109658118,9.445795340387823,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.63,58.26659036512181,0.285358413579804,36.22992785701694,110.74686565590588,9.570051151462708,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.64,58.58681074179959,0.2786999288531633,36.595321466269866,111.40765347410527,9.64343674659366,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.65,58.67724422778721,0.2768433777159299,36.16680692128972,111.0193682097969,9.518523823719976,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.66,58.446738715209925,0.2815962744288897,35.84809030099765,112.8755071444705,9.722014005237394,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.67,59.08825059248069,0.2685376617666954,35.806846479257004,112.73204901558933,9.730005503219934,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.68,58.407370669391945,0.2824148516457572,35.981215894713856,112.16683696788336,9.810165642033368,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.69,56.07147745426008,0.3345614945382978,35.94695319287423,110.59314093790726,9.593371827878087,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.7,57.69200145555583,0.2976375284914687,35.84308282561151,113.07789565418116,9.51538803420778,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.71,55.4712098441202,0.3490888138999852,35.775106105122575,108.98730868871716,9.680462061310982,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.72,56.07510295947405,0.3344751331231501,35.71009884921723,109.99646882374584,9.782664594419868,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.73,55.4732734231781,0.3490380985200052,35.620757842750095,108.46414970704048,9.714255999994975,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.74,55.86206902755839,0.339577953096807,35.9630493241859,106.99808861977692,9.7179572717469,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.75,55.729505814498616,0.3427821636460965,35.75364534690628,108.87956475917504,9.706247459611872,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.76,56.97036909280853,0.3136629739501736,35.85436642660791,108.21549503686828,9.69182810896426,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.77,56.13315928417335,0.3330944735203876,35.838643337380724,109.6195670953288,9.659648914067857,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.78,56.029817627886366,0.3355550492449142,35.50115880789652,111.68307325212332,9.700296151617165,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.79,55.71539318345451,0.3431245845610398,35.60252876731778,109.19742946901282,9.72133859812356,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.8,56.0229568185765,0.3357188852017039,35.87211146373408,109.62518128775994,9.610137635244868,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.81,56.981785209448354,0.3134042238899793,35.7766857538776,111.38313156503452,9.496656693272705,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.82,56.26348344991139,0.3300107857184498,35.45077980179346,112.28295169184034,9.503665202560644,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.83,56.92019286822799,0.3148022244694538,35.467438390797945,112.67364357388983,9.631971435847026,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.84,55.78463906043032,0.3414468408331431,35.44479314091898,113.13051572577368,9.63978385677398,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.85,55.741769273104126,0.3424848131881196,35.64542852208005,110.35043592684404,9.590616108696404,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.86,55.60532965907512,0.3458036764354563,35.95883047227208,110.07615351328737,9.656795104477013,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.87,57.193516845002186,0.3086357014591177,35.95281406656412,111.04334201751918,9.636924810795144,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.88,56.70586208460072,0.3197050665179301,35.99016270676263,110.9179334326082,9.623799181594098,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.89,57.185589602743576,0.3088131935023552,35.78263181561351,111.223201410159,9.518123634202835,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.9,57.2997861515021,0.30626414710672,35.8594176038693,112.40881596479818,9.541663242478492,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.91,56.56571777274024,0.3229427830988516,35.697149524073374,112.36694672280552,9.464687279346656,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.92,57.675902020167605,0.2979877178751479,35.79081757294629,108.9428471433593,9.560996706234034,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.93,57.57849099413115,0.3001137119011466,35.86384011185069,110.26844729708164,9.574559934266942,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.94,57.29944483909998,0.3062717406577858,35.657452130541245,111.72415847005716,9.52082333325689,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.95,55.87653237692907,0.3392296962587272,35.296591195600136,110.87099946724312,9.591171027069285,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.96,57.45966643836554,0.302723653378071,35.625686743445776,110.73366549702372,9.58964757578604,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.97,56.65890941577355,0.320786995201178,35.4764878535448,108.64366201687191,9.640728271890072,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.98,57.32794029344084,0.3056382889153636,35.40071434437271,108.73839881992023,9.549127278805145,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
3.99,56.27181450337467,0.3298143941941073,35.45334733666432,109.44442250096004,9.71882394884862,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.0,58.36732334705842,0.2832495997204755,35.646186027689055,113.4928105751384,9.580220734970744,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.01,57.03551288191108,0.3121887227333628,35.704055635660936,111.05136151045042,9.658419612905035,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.0200000000000005,57.09937933088258,0.3107486874014005,35.46470471813363,108.97540259919138,9.489922332451831,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.03,58.17084310530842,0.2873749744077671,35.40364550469758,113.36767014098838,9.520857915353933,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.04,57.7872259692138,0.2955730853936686,35.45174599748796,112.90547798083011,9.509033470975057,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.05,57.25422037033979,0.3072792289851659,35.41432998796255,110.97246157245664,9.435028288881314,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.0600000000000005,57.439815800526816,0.3031614439823016,35.18816615561371,109.98593473581477,9.606431163952823,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.07,57.95015817455478,0.2920679232672755,35.27214379716261,110.23213851310864,9.577536856543508,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.08,56.583533761566734,0.3225297878498068,35.4875040303296,109.20724994498728,9.385437398163308,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.09,57.33989649226133,0.3053728157541328,35.198360682693576,107.1098019243649,9.402159167375777,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.1,57.76426883837374,0.2960697184559892,35.30982650835017,108.26013384375804,9.564894612264514,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.11,58.65834795801492,0.2772304403661866,35.140084408618215,109.71131833479042,9.658352611763725,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.12,56.68926459971306,0.3200871984549785,35.23303136925462,107.71157378773906,9.590569322797808,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.13,60.07410060311445,0.2494898711976408,35.059374390004926,111.96168242906982,9.548989892534184,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.14,57.82518033111286,0.2947535095138224,35.179275379333404,108.5822276276599,9.66416647378623,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.15,57.90658747166853,0.2930019019094915,35.14451295673942,108.98615112260148,9.51561134859774,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.16,56.26673994159615,0.3299340085053988,35.15486864399774,107.75490914875276,9.465354402334285,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.17,58.02694759950492,0.290427836849237,35.196333700620855,109.97961018602328,9.508427573671344,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.18,58.239498051784,0.2859278137689213,35.349653419130306,110.04093126211824,9.472902515357852,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.19,58.53080318329026,0.2798550013091628,35.07859858192292,108.58108275937366,9.416373050531496,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.2,56.23668452492978,0.3306431279544635,34.947218256775685,107.2620566812632,9.486250549861044,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.21,59.375313190000654,0.2628644706082259,35.23640931328434,110.38737036363366,9.515052712359678,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.22,58.07969528194403,0.2893056493609275,34.7169444564402,108.41359897472329,9.518836418992802,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.23,58.30023032335221,0.2846527176897727,34.96436489527915,109.2954708090394,9.426398262035072,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.24,58.9300915770574,0.2717082022231841,34.902849344054005,111.71558537428176,9.477043638034132,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.25,59.2449696361284,0.2654274496325908,35.069653764594364,110.42076968574536,9.50143657401362,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.26,55.64457300158084,0.3448466998857121,35.07705083480317,106.50046765668776,9.523507501234958,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.2700000000000005,57.51223728662982,0.3015667025815092,34.954045393405714,110.53735786831778,9.51469416316134,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.28,58.16670435564764,0.2874624083241276,34.92491241361989,110.10571134612796,9.452998160887256,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.29,59.79689045386374,0.2547221173754246,35.054280420805846,110.6398561768394,9.474830402421096,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.3,56.35500917916959,0.3278580636920095,35.17955348473382,105.98557421469664,9.524983646045916,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.3100000000000005,54.82674061833377,0.3651848426818567,34.993780482165505,106.0722223015749,9.548673448162452,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.32,57.904079122796674,0.2930557453339082,35.29091467760713,109.09550730166907,9.674544340355064,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.33,57.13436286300259,0.309962121733571,35.15341526426869,106.8998675758811,9.625047083176671,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.34,55.99222752219006,0.3364534315351815,35.1950859400858,107.20211198471472,9.45486998645996,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.3500000000000005,56.01278689553299,0.3359618524142439,34.902168304778726,107.18250810273491,9.66424991796108,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.36,55.96479914338947,0.3371100830590517,34.955775472749146,105.08831184044313,9.601495638897209,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.37,54.02799644721469,0.3858297032651167,34.534323479188565,104.7442310528753,9.762735924290322,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.38,54.7825899003113,0.3663061219643841,34.567479373484886,106.96995362504848,9.616565799963924,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.39,54.94473606367411,0.3621997584194284,34.33779656350293,105.06620740692654,9.569234998290655,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.4,56.529959922269285,0.32377291850051,34.539126513063906,107.47623405866946,9.590661616519643,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.41,55.38202658500086,0.3512856810159027,35.1234197551514,107.26222226957762,9.650346548301396,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.42,56.48195633555292,0.3248899184291118,34.77743179394761,107.68501907212342,9.577521391853898,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.43,55.44753938429957,0.3496709282208775,34.475112307513086,107.59817737560758,9.66406584041541,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.44,56.86199353292356,0.3161276989356033,34.79418808196594,108.01652286453232,9.593855606243745,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.45,56.51748498511158,0.3240629153230221,34.822704580455344,110.38656483130258,9.538480000328056,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.46,56.470179473765306,0.3251644057645935,34.903448362325605,106.11225045591954,9.716454399463146,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.47,56.75606380950701,0.3185514008677093,35.023013693996795,110.15087021040418,9.57863596743649,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.48,56.70841005214878,0.3196464347388376,34.882399326156936,109.8816231263062,9.620219945662871,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.49,56.550411270882776,0.3232979303049733,34.90278963338388,110.21508734772632,9.646660101680752,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
4.5,55.84474443900017,0.3399954517901556,34.36806279495629,108.13375247840584,9.632366243401076,54.677052557242845,2.474950268958472,-0.2486395412994291,1.0,0.9195388238804116,0
